"Geslacht";"Thuiswerker";"Positie werkkring";"Persoonskenmerken";"Perioden";"Werkzame beroepsbevolking (x 1 000)"
"Totaal mannen en vrouwen";"Thuiswerker die gewoonlijk thuis werkt";"Totaal";"Positie: kind >= 18 jaar";"2017";"      31"
"Totaal mannen en vrouwen";"Thuiswerker die gewoonlijk thuis werkt";"Totaal";"Positie: kind >= 18 jaar";"2018";"      33"
"Totaal mannen en vrouwen";"Thuiswerker die gewoonlijk thuis werkt";"Totaal";"Positie: kind >= 18 jaar";"2019";"      40"
"Totaal mannen en vrouwen";"Thuiswerker die gewoonlijk thuis werkt";"Totaal";"Positie: kind >= 18 jaar";"2020";"      60"
"Totaal mannen en vrouwen";"Thuiswerker die gewoonlijk thuis werkt";"Totaal";"Positie: kind < 18 jaar";"2013";"       8"
"Totaal mannen en vrouwen";"Thuiswerker die gewoonlijk thuis werkt";"Totaal";"Positie: kind < 18 jaar";"2014";"       9"
"Totaal mannen en vrouwen";"Thuiswerker die gewoonlijk thuis werkt";"Totaal";"Positie: kind < 18 jaar";"2015";"       9"
"Totaal mannen en vrouwen";"Thuiswerker die gewoonlijk thuis werkt";"Totaal";"Positie: kind < 18 jaar";"2016";"       7"
"Totaal mannen en vrouwen";"Thuiswerker die gewoonlijk thuis werkt";"Totaal";"Positie: kind < 18 jaar";"2017";"       6"
"Totaal mannen en vrouwen";"Thuiswerker die gewoonlijk thuis werkt";"Totaal";"Positie: kind < 18 jaar";"2018";"       6"
"Totaal mannen en vrouwen";"Thuiswerker die gewoonlijk thuis werkt";"Totaal";"Positie: kind < 18 jaar";"2019";"       7"
"Totaal mannen en vrouwen";"Thuiswerker die gewoonlijk thuis werkt";"Totaal";"Positie: kind < 18 jaar";"2020";"       3"
"Totaal mannen en vrouwen";"Thuiswerker die gewoonlijk thuis werkt";"Totaal";"Positie: overig lid";"2013";"      19"
"Totaal mannen en vrouwen";"Thuiswerker die gewoonlijk thuis werkt";"Totaal";"Positie: overig lid";"2014";"      17"
"Totaal mannen en vrouwen";"Thuiswerker die gewoonlijk thuis werkt";"Totaal";"Positie: overig lid";"2015";"      22"
"Totaal mannen en vrouwen";"Thuiswerker die gewoonlijk thuis werkt";"Totaal";"Positie: overig lid";"2016";"      24"
"Totaal mannen en vrouwen";"Thuiswerker die gewoonlijk thuis werkt";"Totaal";"Positie: overig lid";"2017";"      18"
"Totaal mannen en vrouwen";"Thuiswerker die gewoonlijk thuis werkt";"Totaal";"Positie: overig lid";"2018";"      28"
"Totaal mannen en vrouwen";"Thuiswerker die gewoonlijk thuis werkt";"Totaal";"Positie: overig lid";"2019";"      23"
"Totaal mannen en vrouwen";"Thuiswerker die gewoonlijk thuis werkt";"Totaal";"Positie: overig lid";"2020";"      33"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Totaal personen";"2013";"    1787"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Totaal personen";"2014";"    1794"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Totaal personen";"2015";"    1836"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Totaal personen";"2016";"    1877"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Totaal personen";"2017";"    1943"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Totaal personen";"2018";"    2012"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Totaal personen";"2019";"    2220"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Totaal personen";"2020";"    2067"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Arbeidsduur: deeltijd";"2013";"     649"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Arbeidsduur: deeltijd";"2014";"     651"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Arbeidsduur: deeltijd";"2015";"     674"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Arbeidsduur: deeltijd";"2016";"     701"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Arbeidsduur: deeltijd";"2017";"     715"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Arbeidsduur: deeltijd";"2018";"     755"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Arbeidsduur: deeltijd";"2019";"     854"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Arbeidsduur: deeltijd";"2020";"     809"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Arbeidsduur: minder dan 12 uur per week";"2013";"      36"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Arbeidsduur: minder dan 12 uur per week";"2014";"      42"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Arbeidsduur: minder dan 12 uur per week";"2015";"      43"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Arbeidsduur: minder dan 12 uur per week";"2016";"      38"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Arbeidsduur: minder dan 12 uur per week";"2017";"      39"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Arbeidsduur: minder dan 12 uur per week";"2018";"      35"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Arbeidsduur: minder dan 12 uur per week";"2019";"      46"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Arbeidsduur: minder dan 12 uur per week";"2020";"      39"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Arbeidsduur: minder dan 20 uur per week";"2013";"     109"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Arbeidsduur: minder dan 20 uur per week";"2014";"     114"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Arbeidsduur: minder dan 20 uur per week";"2015";"     112"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Arbeidsduur: minder dan 20 uur per week";"2016";"     110"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Arbeidsduur: minder dan 20 uur per week";"2017";"     113"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Arbeidsduur: minder dan 20 uur per week";"2018";"     104"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Arbeidsduur: minder dan 20 uur per week";"2019";"     126"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Arbeidsduur: minder dan 20 uur per week";"2020";"     112"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Arbeidsduur: 12 tot 20 uur per week";"2013";"      73"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Arbeidsduur: 12 tot 20 uur per week";"2014";"      72"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Arbeidsduur: 12 tot 20 uur per week";"2015";"      69"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Arbeidsduur: 12 tot 20 uur per week";"2016";"      73"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Arbeidsduur: 12 tot 20 uur per week";"2017";"      74"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Arbeidsduur: 12 tot 20 uur per week";"2018";"      69"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Arbeidsduur: 12 tot 20 uur per week";"2019";"      80"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Arbeidsduur: 12 tot 20 uur per week";"2020";"      73"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Arbeidsduur: 20 tot 35 uur per week";"2013";"     540"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Arbeidsduur: 20 tot 35 uur per week";"2014";"     537"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Arbeidsduur: 20 tot 35 uur per week";"2015";"     562"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Arbeidsduur: 20 tot 35 uur per week";"2016";"     590"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Arbeidsduur: 20 tot 35 uur per week";"2017";"     602"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Arbeidsduur: 20 tot 35 uur per week";"2018";"     650"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Arbeidsduur: 20 tot 35 uur per week";"2019";"     728"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Arbeidsduur: 20 tot 35 uur per week";"2020";"     696"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Arbeidsduur: voltijd";"2013";"    1138"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Arbeidsduur: voltijd";"2014";"    1143"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Arbeidsduur: voltijd";"2015";"    1162"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Arbeidsduur: voltijd";"2016";"    1176"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Arbeidsduur: voltijd";"2017";"    1228"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Arbeidsduur: voltijd";"2018";"    1258"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Arbeidsduur: voltijd";"2019";"    1366"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Arbeidsduur: voltijd";"2020";"    1259"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Onderwijsniveau: 1 laag";"2013";"     103"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Onderwijsniveau: 1 laag";"2014";"      92"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Onderwijsniveau: 1 laag";"2015";"      95"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Onderwijsniveau: 1 laag";"2016";"      95"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Onderwijsniveau: 1 laag";"2017";"      83"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Onderwijsniveau: 1 laag";"2018";"      89"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Onderwijsniveau: 1 laag";"2019";"      98"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Onderwijsniveau: 1 laag";"2020";"      80"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Onderwijsniveau: 2 middelbaar ";"2013";"     491"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Onderwijsniveau: 2 middelbaar ";"2014";"     509"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Onderwijsniveau: 2 middelbaar ";"2015";"     491"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Onderwijsniveau: 2 middelbaar ";"2016";"     517"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Onderwijsniveau: 2 middelbaar ";"2017";"     501"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Onderwijsniveau: 2 middelbaar ";"2018";"     544"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Onderwijsniveau: 2 middelbaar ";"2019";"     614"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Onderwijsniveau: 2 middelbaar ";"2020";"     546"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Onderwijsniveau: 3 hoog";"2013";"    1182"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Onderwijsniveau: 3 hoog";"2014";"    1191"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Onderwijsniveau: 3 hoog";"2015";"    1246"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Onderwijsniveau: 3 hoog";"2016";"    1258"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Onderwijsniveau: 3 hoog";"2017";"    1351"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Onderwijsniveau: 3 hoog";"2018";"    1371"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Onderwijsniveau: 3 hoog";"2019";"    1497"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Onderwijsniveau: 3 hoog";"2020";"    1432"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Onderwijsniveau: weet niet of onbekend";"2013";"      11"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Onderwijsniveau: weet niet of onbekend";"2014";"       3"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Onderwijsniveau: weet niet of onbekend";"2015";"       4"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Onderwijsniveau: weet niet of onbekend";"2016";"       7"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Onderwijsniveau: weet niet of onbekend";"2017";"       8"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Onderwijsniveau: weet niet of onbekend";"2018";"       9"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Onderwijsniveau: weet niet of onbekend";"2019";"      11"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Onderwijsniveau: weet niet of onbekend";"2020";"       9"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Leeftijd: 15 tot 25 jaar";"2013";"      55"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Leeftijd: 15 tot 25 jaar";"2014";"      58"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Leeftijd: 15 tot 25 jaar";"2015";"      58"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Leeftijd: 15 tot 25 jaar";"2016";"      55"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Leeftijd: 15 tot 25 jaar";"2017";"      66"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Leeftijd: 15 tot 25 jaar";"2018";"      65"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Leeftijd: 15 tot 25 jaar";"2019";"      78"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Leeftijd: 15 tot 25 jaar";"2020";"      77"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Leeftijd: 25 tot 45 jaar";"2013";"     928"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Leeftijd: 25 tot 45 jaar";"2014";"     918"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Leeftijd: 25 tot 45 jaar";"2015";"     934"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Leeftijd: 25 tot 45 jaar";"2016";"     951"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Leeftijd: 25 tot 45 jaar";"2017";"     977"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Leeftijd: 25 tot 45 jaar";"2018";"    1044"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Leeftijd: 25 tot 45 jaar";"2019";"    1101"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Leeftijd: 25 tot 45 jaar";"2020";"    1010"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Leeftijd: 25 tot 35 jaar";"2013";"     390"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Leeftijd: 25 tot 35 jaar";"2014";"     408"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Leeftijd: 25 tot 35 jaar";"2015";"     433"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Leeftijd: 25 tot 35 jaar";"2016";"     434"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Leeftijd: 25 tot 35 jaar";"2017";"     455"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Leeftijd: 25 tot 35 jaar";"2018";"     493"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Leeftijd: 25 tot 35 jaar";"2019";"     526"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Leeftijd: 25 tot 35 jaar";"2020";"     490"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Leeftijd: 35 tot 45 jaar";"2013";"     538"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Leeftijd: 35 tot 45 jaar";"2014";"     510"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Leeftijd: 35 tot 45 jaar";"2015";"     502"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Leeftijd: 35 tot 45 jaar";"2016";"     518"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Leeftijd: 35 tot 45 jaar";"2017";"     522"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Leeftijd: 35 tot 45 jaar";"2018";"     552"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Leeftijd: 35 tot 45 jaar";"2019";"     574"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Leeftijd: 35 tot 45 jaar";"2020";"     520"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Leeftijd: 45 tot 55 jaar";"2013";"     497"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Leeftijd: 45 tot 55 jaar";"2014";"     500"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Leeftijd: 45 tot 55 jaar";"2015";"     511"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Leeftijd: 45 tot 55 jaar";"2016";"     528"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Leeftijd: 45 tot 55 jaar";"2017";"     535"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Leeftijd: 45 tot 55 jaar";"2018";"     526"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Leeftijd: 45 tot 55 jaar";"2019";"     593"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Leeftijd: 45 tot 55 jaar";"2020";"     543"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Leeftijd: 45 tot 75 jaar";"2013";"     804"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Leeftijd: 45 tot 75 jaar";"2014";"     818"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Leeftijd: 45 tot 75 jaar";"2015";"     844"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Leeftijd: 45 tot 75 jaar";"2016";"     870"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Leeftijd: 45 tot 75 jaar";"2017";"     900"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Leeftijd: 45 tot 75 jaar";"2018";"     903"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Leeftijd: 45 tot 75 jaar";"2019";"    1041"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Leeftijd: 45 tot 75 jaar";"2020";"     981"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Leeftijd: 55 tot 65 jaar";"2013";"     289"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Leeftijd: 55 tot 65 jaar";"2014";"     292"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Leeftijd: 55 tot 65 jaar";"2015";"     313"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Leeftijd: 55 tot 65 jaar";"2016";"     322"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Leeftijd: 55 tot 65 jaar";"2017";"     337"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Leeftijd: 55 tot 65 jaar";"2018";"     348"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Leeftijd: 55 tot 65 jaar";"2019";"     410"
"Totaal mannen en vrouwen";"Thuiswerker die incidenteel thuis werkt";"Totaal";"Leeftijd: 55 tot 65 jaar";"2020";"     396"
